branch,sample_idx,gain,re,im
1,1,0.000000000000,-2.022000955590,0.000000000000
1,2,0.001000000000,-2.024457911920,0.000000000000
1,3,0.001054790047,-2.024591925350,0.000000000000
1,4,0.001112582043,-2.024733214040,0.000000000000
1,5,0.001173540466,-2.024882169110,0.000000000000
1,6,0.001237838803,-2.025039202300,0.000000000000
1,7,0.001305660050,-2.025204746980,0.000000000000
1,8,0.001377197225,-2.025379259260,0.000000000000
1,9,0.001452653926,-2.025563219100,0.000000000000
1,10,0.001532244903,-2.025757131520,0.000000000000
1,11,0.001616196673,-2.025961527840,0.000000000000
1,12,0.001704748165,-2.026176966920,0.000000000000
1,13,0.001798151397,-2.026404036590,0.000000000000
1,14,0.001896672197,-2.026643354970,0.000000000000
1,15,0.002000590956,-2.026895571970,0.000000000000
1,16,0.002110203429,-2.027161370820,0.000000000000
1,17,0.002225821574,-2.027441469620,0.000000000000
1,18,0.002347774443,-2.027736623000,0.000000000000
1,19,0.002476409115,-2.028047623800,0.000000000000
1,20,0.002612091687,-2.028375304860,0.000000000000
1,21,0.002755208313,-2.028720540830,0.000000000000
1,22,0.002906166306,-2.029084250060,0.000000000000
1,23,0.003065395295,-2.029467396580,0.000000000000
1,24,0.003233348448,-2.029870992060,0.000000000000
1,25,0.003410503761,-2.030296097950,0.000000000000
1,26,0.003597365423,-2.030743827570,0.000000000000
1,27,0.003794465244,-2.031215348360,0.000000000000
1,28,0.004002364173,-2.031711884080,0.000000000000
1,29,0.004221653894,-2.032234717160,0.000000000000
1,30,0.004452958510,-2.032785191060,0.000000000000
1,31,0.004696936316,-2.033364712650,0.000000000000
1,32,0.004954281678,-2.033974754720,0.000000000000
1,33,0.005225727004,-2.034616858460,0.000000000000
1,34,0.005512044833,-2.035292635950,0.000000000000
1,35,0.005814050029,-2.036003772780,0.000000000000
1,36,0.006132602104,-2.036752030600,0.000000000000
1,37,0.006468607662,-2.037539249720,0.000000000000
1,38,0.006823022980,-2.038367351700,0.000000000000
1,39,0.007196856730,-2.039238341970,0.000000000000
1,40,0.007591172849,-2.040154312380,0.000000000000
1,41,0.008007093567,-2.041117443760,0.000000000000
1,42,0.008445802600,-2.042130008430,0.000000000000
1,43,0.008908548522,-2.043194372660,0.000000000000
1,44,0.009396648315,-2.044312999080,0.000000000000
1,45,0.009911491118,-2.045488448930,0.000000000000
1,46,0.010454542183,-2.046723384320,0.000000000000
1,47,0.011027347042,-2.048020570340,0.000000000000
1,48,0.011631535905,-2.049382876950,0.000000000000
1,49,0.012268828305,-2.050813280850,0.000000000000
1,50,0.012941037985,-2.052314867120,0.000000000000
1,51,0.013650078066,-2.053890830650,0.000000000000
1,52,0.014397966485,-2.055544477420,0.000000000000
1,53,0.015186831747,-2.057279225490,0.000000000000
1,54,0.016018918973,-2.059098605830,0.000000000000
1,55,0.016896596297,-2.061006262810,0.000000000000
1,56,0.017822361604,-2.063005954480,0.000000000000
1,57,0.018798849635,-2.065101552490,0.000000000000
1,58,0.019828839491,-2.067297041780,0.000000000000
1,59,0.020915262540,-2.069596519910,0.000000000000
1,60,0.022061210759,-2.072004196020,0.000000000000
1,61,0.023269945535,-2.074524389580,0.000000000000
1,62,0.024544906947,-2.077161528640,0.000000000000
1,63,0.025889723553,-2.079920147890,0.000000000000
1,64,0.027308222726,-2.082804886230,0.000000000000
1,65,0.028804441534,-2.085820484140,0.000000000000
1,66,0.030382638241,-2.088971780610,0.000000000000
1,67,0.032047304421,-2.092263709820,0.000000000000
1,68,0.033803177738,-2.095701297480,0.000000000000
1,69,0.035655255438,-2.099289656900,0.000000000000
1,70,0.037608808561,-2.103033984810,0.000000000000
1,71,0.039669396953,-2.106939556920,0.000000000000
1,72,0.041842885079,-2.111011723270,0.000000000000
1,73,0.044135458722,-2.115255903480,0.000000000000
1,74,0.046553642583,-2.119677581770,0.000000000000
1,75,0.049104318851,-2.124282301920,0.000000000000
1,76,0.051794746792,-2.129075662250,0.000000000000
1,77,0.054632583407,-2.134063310430,0.000000000000
1,78,0.057625905223,-2.139250938520,0.000000000000
1,79,0.060783231283,-2.144644277880,0.000000000000
1,80,0.064113547386,-2.150249094370,0.000000000000
1,81,0.067626331665,-2.156071183630,0.000000000000
1,82,0.071331581560,-2.162116366570,0.000000000000
1,83,0.075239842271,-2.168390485110,0.000000000000
1,84,0.079362236771,-2.174899398240,0.000000000000
1,85,0.083710497459,-2.181648978310,0.000000000000
1,86,0.088296999555,-2.188645107770,0.000000000000
1,87,0.093134796317,-2.195893676180,0.000000000000
1,88,0.098237656191,-2.203400577720,0.000000000000
